,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
228,102.5,11.423968370726268,-55.82109405067327,12.710572442080567,10.608546786005252,41.04163056034261,62.0,194.84634146341463,224.0
229,36.0,6.770275002573076,55.13017959343367,9.320668269268502,5.404879293263184,24.72792206135786,62.0,186.5,223.0
230,64.75,9.079772052293041,-1.323262986334792,9.972645190749587,8.478185627926713,32.00609665440988,57.0,202.98455598455598,233.0
231,151.5,13.888692920047486,-34.4705090203951,16.84192560305234,13.02405076501763,54.61269837220809,47.0,201.8927392739274,229.0
232,17.0,4.652426491681278,-51.359703963264934,6.028687560694587,3.9616560531007243,17.72792206135786,39.0,166.4558823529412,225.0
233,13.5,4.145929793656026,62.148611522757996,5.210581121247793,3.5810307564664834,14.485281374238571,43.0,179.87037037037038,225.0
234,100.0,11.283791670955125,50.17146522105323,12.943724504976489,10.076804847731802,41.05939751330899,28.0,198.18,229.0
235,113.5,12.02134303343187,-67.6255202743583,15.603668712290286,10.364149006260982,46.16295090390226,62.0,205.89647577092512,228.0
236,35.75,6.746726148605861,37.91984597783391,8.881068783987335,5.3130941500548445,25.22792206135786,86.0,199.5034965034965,237.0
237,150.75,13.85427231466257,63.98141017790911,16.672126220712606,11.912027260657068,51.698484809834994,21.0,199.5870646766169,226.0
238,97.25,11.127557940783529,-55.16932643743789,13.297138661614008,9.46175811913893,40.248737341529164,33.0,198.3650385604113,227.0
239,13.0,4.068428945128219,-71.14985568710048,5.296325771803625,3.2491416535154647,13.242640687119284,135.0,199.30769230769232,225.0
240,46.75,7.715176518808164,-3.4596325306248144,10.097037900097781,6.24029196089213,29.470562748477143,40.0,193.00534759358288,224.0
241,32.5,6.432750982580687,88.82347855800803,7.316253825382367,5.917040212286928,22.81370849898476,53.0,192.13846153846154,231.0
242,54.75,8.349243383340204,-67.24721203315013,9.291548999399122,7.851540226163762,30.384776310850235,64.0,192.35616438356163,225.0
243,49.25,7.918778161951929,72.27223758047153,10.272152158565186,6.197390559902446,27.970562748477143,33.0,183.3197969543147,224.0
244,14.25,4.259537945889915,-85.55339274680892,5.109248165014703,3.790235050982319,13.778174593052022,135.0,214.140350877193,235.0
245,25.25,5.670035141386943,-42.31103131749986,7.6835940951211,4.359823801178497,20.64213562373095,78.0,190.64356435643563,230.0
246,30.0,6.180387232371033,-85.70527282500977,7.595380119820082,5.230963449807276,22.227922061357855,37.0,190.86666666666667,227.0
247,208.75,16.303029011918774,-86.47893689037696,18.52271306857897,14.629536581930473,54.54163056034262,89.0,208.2491017964072,234.0
248,50.5,8.018640596081465,-20.280623219691535,8.459569695589513,7.94797549221744,27.020815280171306,102.0,201.98019801980197,227.0
249,91.0,10.764051215546116,67.66601197963725,14.033035646645601,8.438519804643535,39.248737341529164,41.0,194.75,222.0
250,15.25,4.406461512053774,1.2272677799219585,6.237090526580005,3.307426077237851,14.82842712474619,70.0,186.0,220.0
251,62.5,8.920620580763856,-52.22866175818792,13.050360934909254,6.57282766156199,38.3167568261897,52.0,198.216,229.0
252,13.75,4.1841419359420025,-60.144711731332094,5.323817036802028,3.4813477384501317,14.363961030678928,54.0,177.27272727272728,220.0
253,110.5,11.861406733319429,87.22431171756897,13.913045509691344,10.351274021344935,43.02386360737624,56.0,203.14253393665157,229.0
254,8.5,3.2897623212397704,-46.31839577486291,3.550380235545122,3.1579510531879427,9.949747468305834,183.0,207.05882352941177,221.0
255,30.25,6.206085419025319,6.121321925720074,7.505333826415238,5.225441126728178,21.72792206135785,85.0,199.38842975206612,226.0
256,10.75,3.6996385101659595,-81.64241510356739,5.0963862585226565,2.854279594554003,12.449747468305834,84.0,195.51162790697674,217.0
257,43.25,7.420755373261929,-2.3981240690104606,8.654022823690445,6.559147812321305,26.899494936611664,49.0,193.4971098265896,229.0
258,45.5,7.611333607551958,49.1241563629167,9.31925793539286,6.371551429300085,26.227922061357855,52.0,194.9945054945055,217.0
259,25.5,5.698035485213008,52.63214648368298,6.1301733987775275,5.588852860148065,19.31370849898476,49.0,198.18627450980392,227.0
